date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:23:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:23:17%20GMT	https://bfarm.com/?p=130	C:/My%20Web%20Sites/Samuel/bfarm.com/index8b4e.html	(from https://bfarm.com/farm-tech-depends-on-broadband-access/)
17:23:45	1/1	---M--	200	added ('OK')	text/plain	etag:%226882b3c1-1%22	https://use.typekit.net/robots.txt		(from https://use.typekit.net/llu2hoz.css)
17:23:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:23:18%20GMT	https://bfarm.com/?p=1665	C:/My%20Web%20Sites/Samuel/bfarm.com/index3e90.html	(from https://bfarm.com/terms-of-service/)
17:23:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:23:17%20GMT	https://bfarm.com/?p=131	C:/My%20Web%20Sites/Samuel/bfarm.com/indexd52d.html	(from https://bfarm.com/how-bowles-farming-company-supports-people-and-birds-even-during-a-pandemic/)
17:23:49	221440/221440	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.35.0	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons6feb.eot	(from https://bfarm.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.35.0)
17:23:53	98056/98056	---M--	200	added ('OK')	font/woff2	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.35.0	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons6feb.woff2	(from https://bfarm.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.35.0)
17:23:53	120532/120532	---M--	200	added ('OK')	font/woff	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.35.0	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons6feb.woff	(from https://bfarm.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.35.0)
17:23:55	221280/221280	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.35.0	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons6feb.ttf	(from https://bfarm.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.35.0)
17:23:56	334890/334890	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.35.0	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons6feb.svg	(from https://bfarm.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.35.0)
17:23:56	42835/42835	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:53:57%20GMT	https://bfarm.com/wp-content/uploads/2023/06/059-BowlesFibershed08062018paigegreen-1024x683-1.jpeg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/06/059-BowlesFibershed08062018paigegreen-1024x683-1.jpg	(from https://bfarm.com/category/farming/)
17:23:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:23:58%20GMT	https://bfarm.com/contact	C:/My%20Web%20Sites/Samuel/bfarm.com/contact	(from https://bfarm.com/category/farming/)
17:23:58	25056/25056	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:55:41%20GMT	https://bfarm.com/wp-content/uploads/2023/06/weki_bowles_farming_2020.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/06/weki_bowles_farming_2020.jpg	(from https://bfarm.com/category/industry/)
17:23:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:24:00%20GMT	https://bfarm.com/contact	C:/My%20Web%20Sites/Samuel/bfarm.com/contact	(from https://bfarm.com/category/industry/)
17:24:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:24:00%20GMT	https://bfarm.com/contact	C:/My%20Web%20Sites/Samuel/bfarm.com/contact	(from https://bfarm.com/category/innovation/)
17:24:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:24:01%20GMT	https://bfarm.com/contact	C:/My%20Web%20Sites/Samuel/bfarm.com/contact	(from https://bfarm.com/category/partners/)
17:24:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:24:02%20GMT	https://bfarm.com/contact	C:/My%20Web%20Sites/Samuel/bfarm.com/contact	(from https://bfarm.com/category/press/)
17:24:02	43276/43276	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:56:12%20GMT	https://bfarm.com/wp-content/uploads/2023/09/2fee3854-686e-434e-a1b8-3e9f76b486e5-large16x9_WATERSUMMIT.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/2fee3854-686e-434e-a1b8-3e9f76b486e5-large16x9_WATERSUMMIT.jpg	(from https://bfarm.com/category/uncategorized/)
17:24:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:24:03%20GMT	https://bfarm.com/contact	C:/My%20Web%20Sites/Samuel/bfarm.com/contact	(from https://bfarm.com/category/uncategorized/)
17:24:05	47108/47108	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:03%20GMT	https://bfarm.com/food-safety-vs-biodiversity/	C:/My%20Web%20Sites/Samuel/bfarm.com/food-safety-vs-biodiversity/index.html	(from https://bfarm.com/category/uncategorized/)
17:24:05	47946/47946	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:04%20GMT	https://bfarm.com/wildlife-conservation-board-funds-environmental-improvement-and-acquisition-projects/	C:/My%20Web%20Sites/Samuel/bfarm.com/wildlife-conservation-board-funds-environmental-improvement-and-acquisition-projects/index.html	(from https://bfarm.com/category/uncategorized/)
17:24:07	47480/47480	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:05%20GMT	https://bfarm.com/farmers-plant-milkweed-for-native-pollinator-habitat/	C:/My%20Web%20Sites/Samuel/bfarm.com/farmers-plant-milkweed-for-native-pollinator-habitat/index.html	(from https://bfarm.com/category/uncategorized/)
17:24:07	58140/58140	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:05%20GMT	https://bfarm.com/connect-helps-you-cultivate-relationships-and-build-your-business/	C:/My%20Web%20Sites/Samuel/bfarm.com/connect-helps-you-cultivate-relationships-and-build-your-business/index.html	(from https://bfarm.com/category/uncategorized/)
17:24:07	48840/48840	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:06%20GMT	https://bfarm.com/commentary-to-advance-agriculture-we-must-break-down-silos/	C:/My%20Web%20Sites/Samuel/bfarm.com/commentary-to-advance-agriculture-we-must-break-down-silos/index.html	(from https://bfarm.com/category/uncategorized/)
17:24:07	77694/77694	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:06%20GMT	https://bfarm.com/california-cotton-fields-can-cotton-be-climate-beneficial/	C:/My%20Web%20Sites/Samuel/bfarm.com/california-cotton-fields-can-cotton-be-climate-beneficial/index.html	(from https://bfarm.com/category/uncategorized/)
17:24:07	39885/39885	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:08%20GMT	https://bfarm.com/category/uncategorized/page/2/	C:/My%20Web%20Sites/Samuel/bfarm.com/category/uncategorized/page/2/index.html	(from https://bfarm.com/category/uncategorized/)
17:24:07	35042/35042	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:08%20GMT	https://bfarm.com/category/uncategorized/page/3/	C:/My%20Web%20Sites/Samuel/bfarm.com/category/uncategorized/page/3/index.html	(from https://bfarm.com/category/uncategorized/)
17:24:08	58071/58071	---MCZ	200	added ('OK')	text/css	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:08	677/677	---MCZ	200	added ('OK')	text/css	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:09	669/669	---MCZ	200	added ('OK')	text/css	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:10	600/600	---MCZ	200	added ('OK')	text/css	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.27.5	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/css/widget-heading.min3ea8.css	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:11	254/254	---MCZ	200	added ('OK')	text/css	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.27.5	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/css/widget-image.min3ea8.css	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:11	704/704	---MCZ	200	added ('OK')	text/css	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/css/widget-text-editor.min.css?ver=3.27.5	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/css/widget-text-editor.min3ea8.css	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:12	16471/16471	---MCZ	200	added ('OK')	text/css	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:12	5486/5486	---MCZ	200	added ('OK')	text/css	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.min.css?ver=3.27.5	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.min3ea8.css	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:13	2459/2459	---MCZ	200	added ('OK')	text/css	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/css/widget-image-gallery.min.css?ver=3.27.5	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/css/widget-image-gallery.min3ea8.css	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:14	4958/4958	---MCZ	200	added ('OK')	text/css	date:Wed,%2028%20May%202025%2023:56:26%20GMT	https://bfarm.com/wp-content/uploads/elementor/css/post-842.css?ver=1748476586	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/elementor/css/post-8421d98.css	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:14	261539/261539	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:27%20GMT	https://bfarm.com/wp-content/uploads/2023/09/Story-Owyhee-Bowles.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/Story-Owyhee-Bowles.jpg	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:24:15%20GMT	https://bfarm.com/?p=842	C:/My%20Web%20Sites/Samuel/bfarm.com/index22b3.html	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:15	122465/122465	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:05%20GMT	https://bfarm.com/wp-content/uploads/2023/09/IMG-4384.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/IMG-4384.jpg	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:16	74032/74032	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:05%20GMT	https://bfarm.com/wp-content/uploads/2023/09/IMG-4384-500x373.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/IMG-4384-500x373.jpg	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:17	174970/174970	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:08%20GMT	https://bfarm.com/wp-content/uploads/2023/09/IMG-4389.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/IMG-4389.jpg	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:17	99499/99499	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:07%20GMT	https://bfarm.com/wp-content/uploads/2023/09/IMG-4389-500x373.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/IMG-4389-500x373.jpg	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:18	284859/284859	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:06%20GMT	https://bfarm.com/wp-content/uploads/2023/09/IMG-4385.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/IMG-4385.jpg	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:18	77564/77564	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:05%20GMT	https://bfarm.com/wp-content/uploads/2023/09/IMG-4385-565x373.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/IMG-4385-565x373.jpg	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:19	269602/269602	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:07%20GMT	https://bfarm.com/wp-content/uploads/2023/09/IMG-4386.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/IMG-4386.jpg	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:20	68120/68120	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:07%20GMT	https://bfarm.com/wp-content/uploads/2023/09/IMG-4386-565x373.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/IMG-4386-565x373.jpg	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:21	204677/204677	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:10%20GMT	https://bfarm.com/wp-content/uploads/2023/09/IMG-4392.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/IMG-4392.jpg	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:22	50146/50146	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:09%20GMT	https://bfarm.com/wp-content/uploads/2023/09/IMG-4392-565x373.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/IMG-4392-565x373.jpg	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:23	185984/185984	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:09%20GMT	https://bfarm.com/wp-content/uploads/2023/09/IMG-4391.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/IMG-4391.jpg	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:23	50668/50668	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:08%20GMT	https://bfarm.com/wp-content/uploads/2023/09/IMG-4391-565x373.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/IMG-4391-565x373.jpg	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:25	51292/51292	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:08%20GMT	https://bfarm.com/wp-content/uploads/2023/09/IMG-4390-565x373.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/IMG-4390-565x373.jpg	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:25	185025/185025	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:08%20GMT	https://bfarm.com/wp-content/uploads/2023/09/IMG-4390.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/IMG-4390.jpg	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:26	143709/143709	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min94a4.js	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:26	6060/6060	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2020%20Sep%202024%2001:13:13%20GMT	https://bfarm.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.23.3	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min28fc.js	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:27	5350/5350	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.27.5	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min3ea8.js	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:28	87553/87553	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2020%20Apr%202024%2001:12:47%20GMT	https://bfarm.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:30	13577/13577	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2020%20Apr%202024%2001:12:46%20GMT	https://bfarm.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:30	59749/59749	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.27.5	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/js/frontend-modules.min3ea8.js	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:30	25050/25050	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2020%20Sep%202024%2001:13:13%20GMT	https://bfarm.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.23.3	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor-pro/assets/js/frontend.min28fc.js	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:31	21464/21464	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2016%20Apr%202025%2002:50:52%20GMT	https://bfarm.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:32	44252/44252	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.27.5	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/js/frontend.min3ea8.js	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:32	42585/42585	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2020%20Sep%202024%2001:13:13%20GMT	https://bfarm.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.23.3	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min28fc.js	(from https://bfarm.com/owyhee-produce-partners-with-bowles-farming-in-central-valley/)
17:24:33	4562/4562	---MCZ	200	added ('OK')	text/css	date:Wed,%2028%20May%202025%2023:56:26%20GMT	https://bfarm.com/wp-content/uploads/elementor/css/post-860.css?ver=1748476586	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/elementor/css/post-8601d98.css	(from https://bfarm.com/bowles-farming-planted-hemp-in-2019-heres-what-they-learned/)
17:24:34	128258/128258	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:12%20GMT	https://bfarm.com/wp-content/uploads/2023/09/Industrial-Hemp.-Photo-by-Marcia-OConnor.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/Industrial-Hemp.-Photo-by-Marcia-OConnor.jpg	(from https://bfarm.com/bowles-farming-planted-hemp-in-2019-heres-what-they-learned/)
17:24:34	1283/1283	---MCZ	200	added ('OK')	text/css	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/css/widget-video.min.css?ver=3.27.5	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/css/widget-video.min3ea8.css	(from https://bfarm.com/watch-the-food-supply-chain-breakdown/)
17:24:35	4667/4667	---MCZ	200	added ('OK')	text/css	date:Wed,%2028%20May%202025%2023:56:26%20GMT	https://bfarm.com/wp-content/uploads/elementor/css/post-866.css?ver=1748476586	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/elementor/css/post-8661d98.css	(from https://bfarm.com/watch-the-food-supply-chain-breakdown/)
17:24:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:24:36%20GMT	https://bfarm.com/?p=860	C:/My%20Web%20Sites/Samuel/bfarm.com/index08e2.html	(from https://bfarm.com/bowles-farming-planted-hemp-in-2019-heres-what-they-learned/)
17:24:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:24:36%20GMT	https://bfarm.com/?p=866	C:/My%20Web%20Sites/Samuel/bfarm.com/indexb4d9.html	(from https://bfarm.com/watch-the-food-supply-chain-breakdown/)
17:24:36	320841/320841	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:56:43%20GMT	https://bfarm.com/wp-content/uploads/2023/09/coronavius-farmworkers-food-supply.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/coronavius-farmworkers-food-supply.jpg	(from https://bfarm.com/watch-the-food-supply-chain-breakdown/)
17:24:37	3951/3951	---MCZ	200	added ('OK')	text/css	date:Wed,%2028%20May%202025%2023:56:26%20GMT	https://bfarm.com/wp-content/uploads/elementor/css/post-924.css?ver=1748476586	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/elementor/css/post-9241d98.css	(from https://bfarm.com/kcwas-2020-water-summit-focuses-on-presidents-memo-on-water-allocation-and-fish/)
17:24:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:24:38%20GMT	https://bfarm.com/?p=924	C:/My%20Web%20Sites/Samuel/bfarm.com/index6cd8.html	(from https://bfarm.com/kcwas-2020-water-summit-focuses-on-presidents-memo-on-water-allocation-and-fish/)
17:24:38	10783/10783	---MCZ	200	added ('OK')	text/css	date:Wed,%2028%20May%202025%2023:56:26%20GMT	https://bfarm.com/wp-content/uploads/elementor/css/post-931.css?ver=1748476586	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/elementor/css/post-9311d98.css	(from https://bfarm.com/native-plants-for-textiles-3-bast-fibers-to-know-beyond-hemp-and-flax/)
17:24:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:24:39%20GMT	https://bfarm.com/?p=931	C:/My%20Web%20Sites/Samuel/bfarm.com/indexf785.html	(from https://bfarm.com/native-plants-for-textiles-3-bast-fibers-to-know-beyond-hemp-and-flax/)
17:24:39	172021/172021	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:14%20GMT	https://bfarm.com/wp-content/uploads/2023/09/native-bast-collage1.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/native-bast-collage1.jpg	(from https://bfarm.com/native-plants-for-textiles-3-bast-fibers-to-know-beyond-hemp-and-flax/)
